,Tweets,len,ID,Date,Source,Likes,RTs,User Location,Geo,Coordinates
741,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11 sessão que vai julgar libertação do Lula. Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenária SECRETA no STF. Lewandowski solicitou que ela seja fechada ao público e não seja televisionada via @fabionunes1976",280,1061555531750490112,2018-11-11 09:45:36,Twitter for Android,0,541,"Caxias do Sul, Brasil",,
742,"@Nelsonfsilva1 @florbrasil17 O PT entrou com uma representação contra ele e o CNJ, tem o dever de dar seguimento.Evidentemente nada acontecerá.Alias, deveria acontecer.Seria Bolsonaro extinguir esse CNJ que era um dos passos do Lula para controlar o STF.Tal qual na Venezuela aconteceu.",286,1061555531108761600,2018-11-11 09:45:36,Twitter for Android,0,12,,,
743,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11/2018 sessão que vai julgar libertação do Lula.  Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenaria SECRETA no STF.  Lewandowski solicitou que ela seja fechada ao publico e não seja televisionada. https://t.co/Z1ohsACdeX",292,1061555253051645952,2018-11-11 09:44:29,Twitter for iPad,0,3074,Brasil,,
744,"Adendo: esta censura ao Estadão que durou quase uma década foi patrocinada por Lula junto aos seus paus mandados no STF p/encobrir o esquema de Sarney, seu amigo de fé. Adivinha se os heróis da resistência que estão aí gritando que a democracia vai acabar deram um pio sobre isso? https://t.co/PVzVxI7kI1",304,1061555219706888193,2018-11-11 09:44:21,Twitter for Android,0,1841,,,
745,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11/2018 sessão que vai julgar libertação do Lula.  Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenaria SECRETA no STF.  Lewandowski solicitou que ela seja fechada ao publico e não seja televisionada. https://t.co/Z1ohsACdeX",292,1061555178434904064,2018-11-11 09:44:11,Twitter for Android,0,3074,,,
746,"@Helenaf21621737 @fabionunes1976 @mitags @STF_oficial Eu adotei uma criança e sinto que a salvei da morte pela fome. Você já experimentou isso? Me permita: Decreto, como ser humano, 30 anos de liberdade ao Lula, por cada criança que ele salvou da morte pela fome! LULA LIVRE!",275,1061555162928607234,2018-11-11 09:44:08,Twitter Web Client,0,42,"Na Terra, no Céu... Aqui e Agora.",,
747,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11/2018 sessão que vai julgar libertação do Lula.  Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenaria SECRETA no STF.  Lewandowski solicitou que ela seja fechada ao publico e não seja televisionada. https://t.co/Z1ohsACdeX",292,1061555030690541569,2018-11-11 09:43:36,Twitter Lite,0,3074,,,
748,@STF_oficial não soltem Lula!!!! #LulaFicaPresoBabaca!,54,1061554846359261185,2018-11-11 09:42:52,Twitter for iPhone,0,0,"Balneário Camboriú, Santa Catarina ",,
749,"@Helenaf21621737 @fabionunes1976 @mitags @STF_oficial Eu adotei uma criança e sinto que a salvei da morte pela fome. Você já experimentou isso? Me permita: Decreto, como ser humano, 30 anos de liberdade ao Lula, por cada criança que ele salvou da morte pela fome! LULA LIVRE!",275,1061554829078790144,2018-11-11 09:42:48,Twitter for Android,0,42,,,
750,"Adivinha quais juizes do STF, Lula queria ser julgado? https://t.co/Mo9vFDx8XK",78,1061554792080818176,2018-11-11 09:42:39,Twitter for iPhone,0,0,"Belo Horizonte, MG, Brazil",,
751,"@ReysDosVersos @Helenaf21621737 @fabionunes1976 @mitags @STF_oficial Ele matou centenas de pessoas qdo roubou tudo dos brasileiros. Chegou a faltar luz em hospital, tudo sucateado,sem gaze, equipamentos para exames..  As contas dele cheias de $$ roubado. Pessoas em hospitais pelos corredores, no chão... E Lulinha milionário tb... Lula na cadeia!!",348,1061554753711325184,2018-11-11 09:42:30,Twitter for Android,9,0,"São Paulo, Brasil",,
752,"Sério, mesmo? Quer sessão secreta no julgamento do HC do LULA? Eis o @STF_oficial  acovardado. Onde o escárnio venceu o cinismo. https://t.co/tBui76qTdb",152,1061554720857309184,2018-11-11 09:42:22,Twitter for Android,0,8,CANOAS / RS,,
753,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11/2018 sessão que vai julgar libertação do Lula.  Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenaria SECRETA no STF.  Lewandowski solicitou que ela seja fechada ao publico e não seja televisionada. https://t.co/Z1ohsACdeX",292,1061554687009345536,2018-11-11 09:42:14,Twitter for Android,0,3074,Brasília - Brasil,,
754,Gilmar Mendes veta aumento de salário de ministros do STF e aumenta pena de Lula  https://t.co/mhGNLkfX15 https://t.co/bm4qcLH10q,129,1061554037206798336,2018-11-11 09:39:39,Twitter for iPhone,0,452,"Sobral, Brasil",,
755,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11/2018 sessão que vai julgar libertação do Lula.  Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenaria SECRETA no STF.  Lewandowski solicitou que ela seja fechada ao publico e não seja televisionada. https://t.co/Z1ohsACdeX",292,1061553889206591488,2018-11-11 09:39:04,Twitter for Android,0,3074,,,
756,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11 sessão que vai julgar libertação do Lula. Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenária SECRETA no STF. Lewandowski solicitou que ela seja fechada ao público e não seja televisionada via @fabionunes1976",280,1061553885066813440,2018-11-11 09:39:03,Twitter for Android,0,541,"Cotia, SP, Brasil",,
757,"LEWANDOWSKI QUER SESSÃO SECRETA NO DIA 26/11/2018 sessão que vai julgar libertação do Lula.  Pela 1a. vez desde que a TV Justiça foi criada, acontecerá uma sessão plenaria SECRETA no STF.  Lewandowski solicitou que ela seja fechada ao publico e não seja televisionada. https://t.co/Z1ohsACdeX",292,1061553673585737728,2018-11-11 09:38:13,Twitter Lite,0,3074,,,
