,Tweets,len,ID,Date,Source,Likes,RTs,User Location,Geo,Coordinates
652,A eleição de bolsonaro prova que nosso modelo educacional fracassou. Temos 55 milhões de pessoas que não sabem o que é fascismo e que decidem seu voto baseadas em fake news do whatsapp.,185,1061579430030647296,2018-11-11 11:20:33,Twitter for Android,0,1608,"Teresina, Brasil",,
653,"Cada vez mais sinto que acertei no meu voto para o Bolsonaro. Em 20 anos de Teleton, foi o primeiro presidente que ligou e fez uma doação. Parabéns capitão #mitos #teleton2018  https://t.co/LpDkYV0awg",200,1061578947199164416,2018-11-11 11:18:38,Twitter for Android,0,16,,,
654,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061578653589475330,2018-11-11 11:17:28,Twitter Lite,0,382,"Farroupilha, Brasil",,
655,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061578253331238912,2018-11-11 11:15:53,Twitter for iPhone,0,382,,,
656,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061577697388707840,2018-11-11 11:13:40,Twitter for Android,0,382,,,
657,"Sobre o Bolsonaro ter apoiado e doado dinheiro e sua imagem ao Teleton, só tenho uma coisa a dizer, não me arrependo do meu voto! Eu acredito num Brasil melhor!",160,1061577547618664448,2018-11-11 11:13:05,Twitter Lite,0,0,,,
658,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061576914681425921,2018-11-11 11:10:34,Twitter Web Client,0,382,sorriso-mt,,
659,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061576462816477186,2018-11-11 11:08:46,Twitter for iPhone,0,382,Brasil,,
660,"Cada vez mais sinto que acertei no meu voto para o Bolsonaro. Em 20 anos de Teleton, foi o primeiro presidente que ligou e fez uma doação. Parabéns capitão #mitos #teleton2018  https://t.co/LpDkYV0awg",200,1061576050684108800,2018-11-11 11:07:08,Twitter Web Client,0,16,sorriso-mt,,
661,"@JoseMedeirosMT Nada justifica seu voto , você tinha que ter orgulho de botar pra acabar com o auxílio moradia , que é um indecência , agora com este aumento , vai ter um efeito cascata , você traiu ao Bolsonaro e o povo brasileiro ! Traidor #VetaTemerAumentoSTF",262,1061575631849357312,2018-11-11 11:05:28,Twitter for iPhone,0,0,,,
662,"Cada vez mais sinto que acertei no meu voto para o Bolsonaro. Em 20 anos de Teleton, foi o primeiro presidente que ligou e fez uma doação. Parabéns capitão #mitos #teleton2018  https://t.co/LpDkYV0awg",200,1061575555953446912,2018-11-11 11:05:10,Twitter for Android,0,16,Campinas,,
663,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061575193162903552,2018-11-11 11:03:43,Twitter for Android,0,382,,,
664,"Bolsonaro sendo fascista e ditador... Ele não tem jeito! Primeiro presidente eleito a participar do TELETON. Cada vez mais ORGULHO do meu voto.  Sei que não é perfeito, mas com certeza não é o monstro que tentaram criar. Tem sim o meu respeito. https://t.co/oaHCPYAbSG",268,1061575168416509954,2018-11-11 11:03:37,Facebook,0,0,,,
665,@Marcelodedois Só de ver gente da sua laia se coçando de tanto incômodo... Já foi uma grande mudança.. Só de ver vc babando de ódio já valeu meu voto Bolsonaro.. Ah.. sua música é uma merda!!,191,1061574908742909952,2018-11-11 11:02:36,Twitter for Android,0,0,,,
666,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061574544530509824,2018-11-11 11:01:09,Twitter Lite,0,382,,,
667,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061574422836981762,2018-11-11 11:00:40,Twitter for Android,0,382,Brasil,,
668,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061574404298162177,2018-11-11 11:00:35,Twitter for iPhone,0,382,"Belo Horizonte, MG - Brasil",,
669,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061573991574523905,2018-11-11 10:58:57,Twitter for Android,0,382,,,
670,"Cada vez mais sinto que acertei no meu voto para o Bolsonaro. Em 20 anos de Teleton, foi o primeiro presidente que ligou e fez uma doação. Parabéns capitão #mitos #teleton2018  https://t.co/LpDkYV0awg",200,1061573545438928897,2018-11-11 10:57:10,Twitter for Android,0,16,,,
671,A esquerda passou o dia organizando boicotes ao programa TELETON por conta da participação de artistas e figuras públicas que declaram voto à direita. Outro motivo do boicote foi... https://t.co/CDWPycWaRe,205,1061573310004293633,2018-11-11 10:56:14,Twitter for Android,0,8,,,
672,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061572770751041536,2018-11-11 10:54:06,Twitter for Android,0,382,em algum lugar no Marahão,,
673,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061572576655351809,2018-11-11 10:53:19,Twitter Web Client,0,382,"Blumenau, Brasil",,
674,"Esse cara só quer voto, ele odeia as minorias. Não, pera... https://t.co/96oRPOfrnU",83,1061572242545537024,2018-11-11 10:52:00,Facebook,0,0,Brazil,,
675,"Cada vez mais sinto que acertei no meu voto para o Bolsonaro. Em 20 anos de Teleton, foi o primeiro presidente que ligou e fez uma doação. Parabéns capitão #mitos #teleton2018  https://t.co/LpDkYV0awg",200,1061572016824823808,2018-11-11 10:51:06,Twitter for Android,0,16,duque de caxias,,
676,A esquerda passou o dia organizando boicotes ao programa TELETON por conta da participação de artistas e figuras públicas que declaram voto à direita. Outro motivo do boicote foi... https://t.co/CDWPycWaRe,205,1061571931378515968,2018-11-11 10:50:46,Twitter for Android,0,8,,,
677,"Jair Bolsonaro ligou para Silvio Santos e pediu que o povo fizesse  doações para o Teleton. Foi o primeiro Presidente a fazer isso desde que começou o Teleton, mais de 20 anos. Sílvio Santos agradeceu a gentileza  Orgulho do meu voto   #Teleton2018",248,1061570899277762561,2018-11-11 10:46:40,Twitter Lite,0,382,Belo Horizonte,,
